SKU;model;brand;product;description;long_description;width;width_unit;depth;depth_unit;height;height_unit;weight;weight_unit;price;sale_price;currency;stock;stock_status;category;tags;EAN;tax_class;shipping_class;product_type;parent_SKU;attribute_1_name;attribute_1_value;attribute_2_name;attribute_2_value;attribute_3_name;attribute_3_value;attribute_4_name;attribute_4_value;attribute_5_name;attribute_5_value;attribute_6_name;attribute_6_value;status;video_url;image;image_2;image_3;datasheet_url;manual_url;technicalmanual_url;drawing_url;catalogue_url;photo_url;card_url;brandcatalogue_url;price_url
CKNFMCEGP158CV21;EGP158CV21;FIAMMA CATERING;ELECTRIC GRIDDLE;ELECTRIC GRIDDLE PLATE HARD CHROME, POWER 6 KW;ELECTRIC GRIDDLE PLATE HARD CHROME, POWER 6 KW;808;mm;530;mm;330;mm;55;Kg;1615;;EUR;;instock;;;;;;simple;;type of plate;Hard chrome;;;;;;;;;;;active;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_video_EGP158CV21.mp4;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_image_EGP158CV21.jpg;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_image_2_EGP158CV21.jpg;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_image_3_EGP158CV21.jpg;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_datasheet_EGP158CV21.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_manual_EGP158CV21.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_technicalmanual_EGP158CV21.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_drawing_EGP158CV21.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_catalogue_EGP158CV21.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_photo_EGP158CV21.jpg;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_card_EGP158CV21.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_catalogue.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_price.pdf
CKNFMCEGP1510V21;EGP1510V21;FIAMMA CATERING;ELECTRIC GRIDDLE;ELECTRIC GRIDDLE PLATE POLISHED STEEL, POWER 7 KW;ELECTRIC GRIDDLE PLATE POLISHED STEEL, POWER 7 KW;1008;mm;530;mm;330;mm;68;Kg;1360;;EUR;;instock;;;;;;simple;;type of plate;Polished steel;;;;;;;;;;;active;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_video_EGP1510V21.mp4;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_image_EGP1510V21.jpg;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_image_2_EGP1510V21.jpg;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_image_3_EGP1510V21.jpg;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_datasheet_EGP1510V21.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_manual_EGP1510V21.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_technicalmanual_EGP1510V21.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_drawing_EGP1510V21.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_catalogue_EGP1510V21.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_photo_EGP1510V21.jpg;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_card_EGP1510V21.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_catalogue.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_price.pdf
CKNFMCEGP1510CV21;EGP1510CV21;FIAMMA CATERING;ELECTRIC GRIDDLE;ELECTRIC GRIDDLE PLATE HARD CHROME, POWER 7 KW;ELECTRIC GRIDDLE PLATE HARD CHROME, POWER 7 KW;1008;mm;530;mm;330;mm;68;Kg;1850;;EUR;;instock;;;;;;simple;;type of plate;Hard chrome;;;;;;;;;;;active;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_video_EGP1510CV21.mp4;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_image_EGP1510CV21.jpg;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_image_2_EGP1510CV21.jpg;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_image_3_EGP1510CV21.jpg;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_datasheet_EGP1510CV21.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_manual_EGP1510CV21.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_technicalmanual_EGP1510CV21.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_drawing_EGP1510CV21.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_catalogue_EGP1510CV21.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_photo_EGP1510CV21.jpg;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_card_EGP1510CV21.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_catalogue.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_price.pdf
CKNFMCEGP44Vitro;EGP44Vitro;FIAMMA CATERING;ELECTRIC GRIDDLE;ELECTRIC GRIDDLE PLATE VITROCERAMIC, POWER 3.5 KW;ELECTRIC GRIDDLE PLATE VITROCERAMIC, POWER 3.5 KW;408;mm;528;mm;252;mm;10;Kg;715;;EUR;;instock;;;;;;simple;;type of plate;Vitroceramic;;;;;;;;;;;active;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_video_EGP44Vitro.mp4;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_image_EGP44Vitro.jpg;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_image_2_EGP44Vitro.jpg;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_image_3_EGP44Vitro.jpg;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_datasheet_EGP44Vitro.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_manual_EGP44Vitro.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_technicalmanual_EGP44Vitro.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_drawing_EGP44Vitro.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_catalogue_EGP44Vitro.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_photo_EGP44Vitro.jpg;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_card_EGP44Vitro.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_catalogue.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_price.pdf
CKNFMCGCT6V21;GCT6V21;FIAMMA CATERING;STOVE;STOVE GAS 6 KW;STOVE GAS 6 KW;305;mm;385;mm;230;mm;7.5;Kg;370;;EUR;;instock;;;;;;simple;;power supply;gas 6 Kw;;;;;;;;;;;active;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_video_GCT6V21.mp4;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_image_GCT6V21.jpg;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_image_2_GCT6V21.jpg;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_image_3_GCT6V21.jpg;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_datasheet_GCT6V21.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_manual_GCT6V21.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_technicalmanual_GCT6V21.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_drawing_GCT6V21.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_catalogue_GCT6V21.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_photo_GCT6V21.jpg;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_card_GCT6V21.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_catalogue.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_price.pdf
CKNFMCGCT2X6V21;GCT2X6V21;FIAMMA CATERING;STOVE;STOVE GAS 12 KW;STOVE GAS 12 KW;755;mm;385;mm;230;mm;13;Kg;665;;EUR;;instock;;;;;;simple;;power supply;gas 12 Kw;;;;;;;;;;;active;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_video_GCT2X6V21.mp4;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_image_GCT2X6V21.jpg;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_image_2_GCT2X6V21.jpg;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_image_3_GCT2X6V21.jpg;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_datasheet_GCT2X6V21.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_manual_GCT2X6V21.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_technicalmanual_GCT2X6V21.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_drawing_GCT2X6V21.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_catalogue_GCT2X6V21.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_photo_GCT2X6V21.jpg;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_card_GCT2X6V21.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_catalogue.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_price.pdf
CKNFMCECT2V21;ECT2V21;FIAMMA CATERING;STOVE;STOVE ELECTRIC 2 KW;STOVE ELECTRIC 2 KW;377;mm;395;mm;200;mm;7;Kg;315;;EUR;;instock;;;;;;simple;;working area;diameter 220 mm;;;;;;;;;;;active;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_video_ECT2V21.mp4;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_image_ECT2V21.jpg;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_image_2_ECT2V21.jpg;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_image_3_ECT2V21.jpg;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_datasheet_ECT2V21.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_manual_ECT2V21.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_technicalmanual_ECT2V21.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_drawing_ECT2V21.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_catalogue_ECT2V21.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_photo_ECT2V21.jpg;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_card_ECT2V21.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_catalogue.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_price.pdf
CKNFMCECT2X2V21;ECT2X2V21;FIAMMA CATERING;STOVE;STOVE ELECTRIC 2 X 2 KW;STOVE ELECTRIC 2 X 2 KW;745;mm;395;mm;200;mm;12.5;Kg;545;;EUR;;instock;;;;;;simple;;working area;diameter 220 mm;;;;;;;;;;;active;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_video_ECT2X2V21.mp4;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_image_ECT2X2V21.jpg;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_image_2_ECT2X2V21.jpg;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_image_3_ECT2X2V21.jpg;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_datasheet_ECT2X2V21.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_manual_ECT2X2V21.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_technicalmanual_ECT2X2V21.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_drawing_ECT2X2V21.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_catalogue_ECT2X2V21.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_photo_ECT2X2V21.jpg;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_card_ECT2X2V21.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_catalogue.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_price.pdf
CKNFMCFF6V20;FF6V20;FIAMMA CATERING;FRYER;DEEP FRYER 5 LITERS;DEEP FRYER 5 LITERS;265;mm;430;mm;335;mm;6.5;Kg;290;;EUR;;instock;;;;;;simple;;production;10 kg/h;;;;;;;;;;;active;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_video_FF6V20.mp4;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_image_FF6V20.jpg;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_image_2_FF6V20.jpg;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_image_3_FF6V20.jpg;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_datasheet_FF6V20.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_manual_FF6V20.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_technicalmanual_FF6V20.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_drawing_FF6V20.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_catalogue_FF6V20.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_photo_FF6V20.jpg;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_card_FF6V20.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_catalogue.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_price.pdf
CKNFMCFF6SV20;FF6SV20;FIAMMA CATERING;FRYER;DEEP FRYER 5 LITERS;DEEP FRYER 5 LITERS;265;mm;430;mm;335;mm;6.5;Kg;340;;EUR;;instock;;;;;;simple;;production;10 kg/h;;;;;;;;;;;active;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_video_FF6SV20.mp4;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_image_FF6SV20.jpg;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_image_2_FF6SV20.jpg;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_image_3_FF6SV20.jpg;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_datasheet_FF6SV20.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_manual_FF6SV20.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_technicalmanual_FF6SV20.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_drawing_FF6SV20.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_catalogue_FF6SV20.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_photo_FF6SV20.jpg;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_card_FF6SV20.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_catalogue.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_price.pdf
CKNFMCFF10V20;FF10V20;FIAMMA CATERING;FRYER;DEEP FRYER 8 LITERS;DEEP FRYER 8 LITERS;265;mm;475;mm;375;mm;8;Kg;375;;EUR;;instock;;;;;;simple;;production;13 kg/h;;;;;;;;;;;active;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_video_FF10V20.mp4;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_image_FF10V20.jpg;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_image_2_FF10V20.jpg;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_image_3_FF10V20.jpg;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_datasheet_FF10V20.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_manual_FF10V20.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_technicalmanual_FF10V20.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_drawing_FF10V20.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_catalogue_FF10V20.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_photo_FF10V20.jpg;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_card_FF10V20.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_catalogue.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_price.pdf
CKNFMCFF10SV20;FF10SV20;FIAMMA CATERING;FRYER;DEEP FRYER 8 LITERS;DEEP FRYER 8 LITERS;265;mm;475;mm;375;mm;8;Kg;435;;EUR;;instock;;;;;;simple;;production;13 kg/h;;;;;;;;;;;active;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_video_FF10SV20.mp4;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_image_FF10SV20.jpg;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_image_2_FF10SV20.jpg;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_image_3_FF10SV20.jpg;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_datasheet_FF10SV20.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_manual_FF10SV20.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_technicalmanual_FF10SV20.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_drawing_FF10SV20.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_catalogue_FF10SV20.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_photo_FF10SV20.jpg;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_card_FF10SV20.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_catalogue.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_price.pdf
CKNFMCFF10TRV20;FF10TRV20;FIAMMA CATERING;FRYER;DEEP FRYER 8 LITERS;DEEP FRYER 8 LITERS;265;mm;475;mm;375;mm;8.5;Kg;560;;EUR;;instock;;;;;;simple;;production;15 kg/h;;;;;;;;;;;active;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_video_FF10TRV20.mp4;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_image_FF10TRV20.jpg;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_image_2_FF10TRV20.jpg;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_image_3_FF10TRV20.jpg;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_datasheet_FF10TRV20.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_manual_FF10TRV20.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_technicalmanual_FF10TRV20.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_drawing_FF10TRV20.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_catalogue_FF10TRV20.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_photo_FF10TRV20.jpg;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_card_FF10TRV20.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_catalogue.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_price.pdf
CKNFMCFF15TRV20;FF15TRV20;FIAMMA CATERING;FRYER;DEEP FRYER 10 LITERS;DEEP FRYER 10 LITERS;325;mm;500;mm;415;mm;10.8;Kg;635;;EUR;;instock;;;;;;simple;;production;20 kg/h;;;;;;;;;;;active;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_video_FF15TRV20.mp4;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_image_FF15TRV20.jpg;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_image_2_FF15TRV20.jpg;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_image_3_FF15TRV20.jpg;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_datasheet_FF15TRV20.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_manual_FF15TRV20.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_technicalmanual_FF15TRV20.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_drawing_FF15TRV20.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_catalogue_FF15TRV20.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_photo_FF15TRV20.jpg;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_card_FF15TRV20.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_catalogue.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_price.pdf
CKNFMCFF66V20;FF66V20;FIAMMA CATERING;FRYER;DEEP FRYER 2X5 LITERS;DEEP FRYER 2X5 LITERS;525;mm;430;mm;335;mm;12;Kg;545;;EUR;;instock;;;;;;simple;;production;2x 10 kg/h;;;;;;;;;;;active;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_video_FF66V20.mp4;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_image_FF66V20.jpg;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_image_2_FF66V20.jpg;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_image_3_FF66V20.jpg;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_datasheet_FF66V20.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_manual_FF66V20.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_technicalmanual_FF66V20.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_drawing_FF66V20.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_catalogue_FF66V20.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_photo_FF66V20.jpg;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_card_FF66V20.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_catalogue.pdf;https://raw.githubusercontent.com/cooknation/fiammacatering/refs/heads/main/fiammacatering_price.pdf
